Date	WOUT                         99-100          001 100	WFLOWOUT                     99-100          001 100	TRUNOFF                                      001    	TFLOWOUT                                     001    	TSTOREMI                                     001    	TSTOREMA                                     001    	PRECIRA                                      001    	CCET                                         001    	SFLOW                        99-100          001 100	SFLOWOUT                     99-100          001 100	TSOUT                                        001    	TSRUN                                        001    	TPAM                                         001    	TCAM                                         001    	TADMI                                        001    	TADMA                                        001    	TDEG                                         001    	TUPT                                         001    	
190101011200	7.78203E-07	0.00000E+00	0.00000E+00	4.66126E-05	5.87562E+02	0.00000E+00	0.00000E+00	2.03662E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101021200	-2.28728E-08	0.00000E+00	0.00000E+00	4.35289E-05	5.87205E+02	0.00000E+00	0.00000E+00	5.59789E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101031200	-3.93541E-07	0.00000E+00	0.00000E+00	3.11358E-05	5.86955E+02	0.00000E+00	0.00000E+00	8.10477E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101041200	1.52644E-08	0.00000E+00	0.00000E+00	1.87248E-05	5.93259E+02	8.38684E-03	6.58183E+00	1.06690E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101051200	-4.39358E-07	0.00000E+00	0.00000E+00	2.46012E-05	5.96053E+02	2.41482E-03	9.72634E+00	1.42412E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101061200	1.74168E-09	0.00000E+00	0.00000E+00	3.29146E-05	5.95794E+02	0.00000E+00	9.79945E+00	1.76708E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101071200	4.33048E-07	0.00000E+00	0.00000E+00	5.21530E-05	5.95530E+02	0.00000E+00	9.79945E+00	2.03429E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101081200	4.10981E-06	0.00000E+00	0.00000E+00	9.44662E-05	5.95588E+02	0.00000E+00	1.00988E+01	2.27412E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101091200	2.41996E-05	0.00000E+00	0.00000E+00	1.63599E-04	5.95756E+02	0.00000E+00	1.04982E+01	2.50505E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101101200	9.14436E-05	0.00000E+00	0.00000E+00	2.62214E-04	5.95970E+02	0.00000E+00	1.09974E+01	2.78899E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101111200	2.31559E-04	0.00000E+00	0.00000E+00	3.69578E-04	5.95680E+02	0.00000E+00	1.09995E+01	3.08429E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101121200	4.46024E-04	0.00000E+00	0.00000E+00	8.27026E-04	5.96549E+02	0.00000E+00	1.22827E+01	3.48800E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101131200	7.29054E-04	0.00000E+00	0.00000E+00	2.15417E-03	5.96141E+02	0.00000E+00	1.22989E+01	3.91958E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101141200	1.05073E-03	0.00000E+00	0.00000E+00	4.98865E-03	5.96658E+02	0.00000E+00	1.31909E+01	4.28555E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101151200	1.39992E-03	0.00000E+00	0.00000E+00	1.02655E-02	5.96335E+02	0.00000E+00	1.31983E+01	4.61706E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101161200	1.75081E-03	0.00000E+00	0.00000E+00	1.87628E-02	5.96412E+02	0.00000E+00	1.34977E+01	4.83075E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101171200	2.09885E-03	0.00000E+00	0.00000E+00	3.15675E-02	5.96184E+02	0.00000E+00	1.34983E+01	5.04756E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101181200	2.42986E-03	0.00000E+00	0.00000E+00	4.90341E-02	5.96312E+02	0.00000E+00	1.38971E+01	5.29826E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101191200	2.74505E-03	0.00000E+00	0.00000E+00	7.22875E-02	5.95965E+02	0.00000E+00	1.38983E+01	5.62660E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101201200	3.03126E-03	0.00000E+00	0.00000E+00	1.01071E-01	5.95869E+02	0.00000E+00	1.41977E+01	5.99156E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101211200	3.29150E-03	0.00000E+00	0.00000E+00	1.36230E-01	5.99872E+02	4.58097E-03	1.86727E+01	6.41192E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101221200	3.52095E-03	0.00000E+00	0.00000E+00	1.78101E-01	5.99637E+02	0.00000E+00	1.88978E+01	6.84482E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101231200	3.71624E-03	0.00000E+00	0.00000E+00	2.26097E-01	5.99268E+02	0.00000E+00	1.88978E+01	7.16900E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101241200	3.88747E-03	0.00000E+00	0.00000E+00	2.80318E-01	5.98881E+02	0.00000E+00	1.88978E+01	7.50117E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101251200	4.06200E-03	0.00000E+00	0.00000E+00	3.40522E-01	5.98352E+02	0.00000E+00	1.88978E+01	7.96983E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101261200	4.27291E-03	0.00000E+00	0.00000E+00	4.06416E-01	5.97606E+02	0.00000E+00	1.88978E+01	8.65003E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101271200	4.52578E-03	0.00000E+00	0.00000E+00	4.77771E-01	5.96791E+02	0.00000E+00	1.88978E+01	9.39400E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101281200	4.80085E-03	0.00000E+00	0.00000E+00	5.54514E-01	5.96032E+02	0.00000E+00	1.88978E+01	1.00762E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101291200	5.06850E-03	0.00000E+00	0.00000E+00	6.36741E-01	5.95450E+02	0.00000E+00	1.88978E+01	1.05765E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101301200	5.30348E-03	0.00000E+00	0.00000E+00	7.24587E-01	5.94957E+02	0.00000E+00	1.88978E+01	1.09815E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190101311200	5.48884E-03	0.00000E+00	0.00000E+00	8.18215E-01	5.94460E+02	0.00000E+00	1.88978E+01	1.13849E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102011200	5.61602E-03	0.00000E+00	0.00000E+00	9.17593E-01	5.93982E+02	0.00000E+00	1.88978E+01	1.17632E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102021200	5.68358E-03	0.00000E+00	0.00000E+00	1.02249E+00	5.93510E+02	0.00000E+00	1.88978E+01	1.21302E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102031200	5.69730E-03	0.00000E+00	0.00000E+00	1.13253E+00	5.93080E+02	0.00000E+00	1.88978E+01	1.24499E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102041200	5.66289E-03	0.00000E+00	0.00000E+00	1.24713E+00	5.92666E+02	0.00000E+00	1.88978E+01	1.27493E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102051200	5.58896E-03	0.00000E+00	0.00000E+00	1.36471E+00	5.93216E+02	0.00000E+00	1.99864E+01	1.31574E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102061200	5.48260E-03	0.00000E+00	0.00000E+00	1.48706E+00	5.92597E+02	0.00000E+00	1.99978E+01	1.36775E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102071200	5.35213E-03	0.00000E+00	0.00000E+00	1.61083E+00	5.92001E+02	0.00000E+00	1.99978E+01	1.41507E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102081200	5.20264E-03	0.00000E+00	0.00000E+00	1.73602E+00	5.91478E+02	0.00000E+00	1.99978E+01	1.45489E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102091200	5.03934E-03	0.00000E+00	0.00000E+00	1.86182E+00	5.90995E+02	0.00000E+00	1.99978E+01	1.49062E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102101200	4.86576E-03	0.00000E+00	0.00000E+00	1.98759E+00	5.90545E+02	0.00000E+00	1.99978E+01	1.52302E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102111200	4.68626E-03	0.00000E+00	0.00000E+00	2.11255E+00	5.90138E+02	0.00000E+00	1.99978E+01	1.55119E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102121200	4.50537E-03	0.00000E+00	0.00000E+00	2.23532E+00	5.90148E+02	0.00000E+00	2.04957E+01	1.58742E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102131200	4.32238E-03	0.00000E+00	0.00000E+00	2.35711E+00	5.92150E+02	0.00000E+00	2.31247E+01	1.63675E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102141200	4.13857E-03	0.00000E+00	0.00000E+00	2.47746E+00	5.91353E+02	0.00000E+00	2.31978E+01	1.71313E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102151200	3.95841E-03	0.00000E+00	0.00000E+00	2.59344E+00	5.92596E+02	0.00000E+00	2.56353E+01	1.82009E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102161200	3.77888E-03	0.00000E+00	0.00000E+00	2.70733E+00	5.91625E+02	0.00000E+00	2.57978E+01	1.92308E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102171200	3.60211E-03	0.00000E+00	0.00000E+00	2.81801E+00	5.91376E+02	0.00000E+00	2.63947E+01	1.99606E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102181200	3.42851E-03	0.00000E+00	0.00000E+00	2.92529E+00	5.92134E+02	0.00000E+00	2.81654E+01	2.08598E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102191200	3.26015E-03	0.00000E+00	0.00000E+00	3.02903E+00	5.91666E+02	0.00000E+00	2.88924E+01	2.19579E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102201200	3.09879E-03	0.00000E+00	0.00000E+00	3.12910E+00	5.93502E+02	0.00000E+00	3.18993E+01	2.30220E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102211200	2.94630E-03	0.00000E+00	0.00000E+00	3.22541E+00	6.02613E+02	6.75155E-02	4.20539E+01	2.38966E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102221200	2.80481E-03	0.00000E+00	0.00000E+00	3.31802E+00	6.09542E+02	7.17514E-02	4.98069E+01	2.46275E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102231200	2.67791E-03	0.00000E+00	0.00000E+00	3.40751E+00	6.09100E+02	0.00000E+00	5.02956E+01	2.55530E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102241200	2.70640E-03	0.00000E+00	0.00000E+00	3.49207E+00	6.13332E+02	3.15973E-02	5.55743E+01	2.64703E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102251200	3.64750E-03	0.00000E+00	0.00000E+00	3.57373E+00	6.17999E+02	5.21637E-02	6.12621E+01	2.73892E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102261200	6.54518E-03	0.00000E+00	0.00000E+00	3.65298E+00	6.18032E+02	2.22943E-04	6.23887E+01	2.84611E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102271200	1.31332E-02	0.00000E+00	0.00000E+00	3.73433E+00	6.18164E+02	6.90324E-04	6.38727E+01	2.97268E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190102281200	2.16885E-02	0.00000E+00	0.00000E+00	3.82966E+00	6.17501E+02	0.00000E+00	6.45896E+01	3.10181E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103011200	2.81348E-02	0.00000E+00	0.00000E+00	3.96161E+00	6.16258E+02	0.00000E+00	6.48934E+01	3.24366E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103021200	3.16681E-02	0.00000E+00	0.00000E+00	4.15638E+00	6.21726E+02	3.76496E-02	7.18159E+01	3.36469E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103031200	3.30279E-02	0.00000E+00	0.00000E+00	4.43130E+00	6.23888E+02	1.16282E-02	7.53034E+01	3.47247E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103041200	3.42864E-02	0.00000E+00	0.00000E+00	4.78984E+00	6.23161E+02	0.00000E+00	7.59909E+01	3.57993E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103051200	3.71372E-02	0.00000E+00	0.00000E+00	5.22960E+00	6.21423E+02	0.00000E+00	7.59939E+01	3.71059E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103061200	3.97644E-02	0.00000E+00	0.00000E+00	5.73793E+00	6.19000E+02	0.00000E+00	7.59939E+01	3.90205E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103071200	4.07031E-02	0.00000E+00	0.00000E+00	6.31080E+00	6.28213E+02	1.29011E-01	8.73924E+01	4.04909E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103081200	4.06017E-02	0.00000E+00	0.00000E+00	6.96048E+00	6.28086E+02	0.00000E+00	8.91934E+01	4.19104E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103091200	4.40506E-02	0.00000E+00	0.00000E+00	7.66587E+00	6.25603E+02	0.00000E+00	8.91934E+01	4.36886E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103101200	4.85386E-02	0.00000E+00	0.00000E+00	8.42414E+00	6.22795E+02	0.00000E+00	8.91934E+01	4.57377E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103111200	4.97101E-02	0.00000E+00	0.00000E+00	9.23886E+00	6.20375E+02	0.00000E+00	8.91934E+01	4.73433E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103121200	4.81863E-02	0.00000E+00	0.00000E+00	1.01093E+01	6.19052E+02	0.00000E+00	9.01841E+01	4.87788E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103131200	4.52836E-02	0.00000E+00	0.00000E+00	1.10495E+01	6.16844E+02	0.00000E+00	9.01934E+01	5.00639E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103141200	4.19972E-02	0.00000E+00	0.00000E+00	1.20176E+01	6.17102E+02	0.00000E+00	9.28204E+01	5.14538E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103151200	3.87187E-02	0.00000E+00	0.00000E+00	1.30138E+01	6.24523E+02	7.26479E-02	1.02798E+02	5.29398E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103161200	3.57117E-02	0.00000E+00	0.00000E+00	1.40134E+01	6.35212E+02	2.99076E-01	1.16137E+02	5.43631E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103171200	3.98875E-02	0.00000E+00	0.00000E+00	1.50087E+01	6.35282E+02	0.00000E+00	1.18193E+02	5.56652E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103181200	5.99725E-02	0.00000E+00	0.00000E+00	1.59771E+01	6.33054E+02	0.00000E+00	1.18193E+02	5.69254E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103191200	6.97386E-02	0.00000E+00	0.00000E+00	1.69576E+01	6.30272E+02	0.00000E+00	1.18193E+02	5.87268E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103201200	6.94568E-02	0.00000E+00	0.00000E+00	1.80066E+01	6.29156E+02	0.00000E+00	1.19865E+02	6.04531E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103211200	6.50218E-02	0.00000E+00	0.00000E+00	1.91696E+01	6.27121E+02	0.00000E+00	1.20391E+02	6.18601E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103221200	5.95396E-02	0.00000E+00	0.00000E+00	2.04258E+01	6.25451E+02	0.00000E+00	1.21482E+02	6.33570E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103231200	5.42583E-02	0.00000E+00	0.00000E+00	2.17503E+01	6.22511E+02	0.00000E+00	1.21493E+02	6.49950E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103241200	4.95597E-02	0.00000E+00	0.00000E+00	2.30889E+01	6.19885E+02	0.00000E+00	1.21493E+02	6.62825E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103251200	4.54169E-02	0.00000E+00	0.00000E+00	2.44216E+01	6.17575E+02	0.00000E+00	1.21493E+02	6.72591E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103261200	4.17346E-02	0.00000E+00	0.00000E+00	2.57278E+01	6.15414E+02	0.00000E+00	1.21493E+02	6.81143E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103271200	3.84206E-02	0.00000E+00	0.00000E+00	2.69932E+01	6.13360E+02	0.00000E+00	1.21493E+02	6.89024E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103281200	3.54187E-02	0.00000E+00	0.00000E+00	2.82087E+01	6.11412E+02	0.00000E+00	1.21493E+02	6.96352E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103291200	3.26920E-02	0.00000E+00	0.00000E+00	2.93687E+01	6.09615E+02	0.00000E+00	1.21493E+02	7.02718E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103301200	3.02173E-02	0.00000E+00	0.00000E+00	3.04630E+01	6.08684E+02	0.00000E+00	1.22484E+02	7.10914E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190103311200	2.79473E-02	0.00000E+00	0.00000E+00	3.15127E+01	6.06878E+02	0.00000E+00	1.22493E+02	7.18648E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
190104011200	2.58887E-02	0.00000E+00	0.00000E+00	3.24889E+01	6.06202E+02	0.00000E+00	1.23679E+02	7.27401E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	
